"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"2004","55105","ROCK","Wisconsin",93104,40.6158032506,19.2007134046
"2004","34017","HUDSON","New Jersey",521628,25.2419361373,13.2208066703
"2004","36077","OTSEGO","New York",28655,34.4940023319,12.274645186
"2004","24047","WORCESTER","Maryland",36364,18.8328231822,24.3574129863
"2004","48005","ANGELINA","Texas",43520,30.8594811193,19.7809391671
"2004","37001","ALAMANCE","North Carolina",78160,23.5596097432,21.0273975988
"2004","28089","MADISON","Mississippi",106449,45.2332956389,17.0034936396
"2004","51085","HANOVER","Virginia",46746,25.3283302064,21.978845857
"2004","49043","SUMMIT","Utah",76287,29.6053792665,12.7747890849
"2004","42073","LAWRENCE","Pennsylvania",40741,8.4659668134,26.2674228175
"2004","23001","ANDROSCOGGIN","Maine",39801,21.604839484,21.7018773745
"2004","37097","IREDELL","North Carolina",87982,14.2773085975,25.8919843597
"2004","37189","WATAUGA","North Carolina",70178,39.2268250397,19.462321159
"2004","01101","MONTGOMERY","Alabama",437321,24.3193070054,20.6982487057
"2004","29047","CLAY","Missouri",124280,25.540785531,20.6991965981
"2004","21227","WARREN","Kentucky",109760,13.7455197133,25.3753510175
"2004","53015","COWLITZ","Washington",26252,30.2503128911,19.8102252238
"2004","40147","WASHINGTON","Oklahoma",38727,39.9286987522,17.6337350527
"2004","24017","CHARLES","Maryland",67339,20.2420335581,27.6346386383
"2004","42089","MONROE","Pennsylvania",76721,31.5422922829,15.9029624138
"2004","18167","VIGO","Indiana",48852,9.7391425974,30.8711238285
"2004","22071","ORLEANS","Louisiana",1129032,25.5213135816,19.9591355975
"2004","17089","KANE","Illinois",409286,27.1142351118,21.7096754087
"2004","55071","MANITOWOC","Wisconsin",27063,48.5009895668,8.5195950687
"2004","45035","DORCHESTER","South Carolina",37650,25.6452758702,21.1127104743
"2004","21199","PULASKI","Kentucky",51050,43.6241610738,20.0111690246
"2004","45051","HORRY","South Carolina",210762,30.9304274937,20.5349800834
"2004","22033","EAST BATON ROUGE","Louisiana",601080,26.2772338962,18.2903799411
"2004","12033","ESCAMBIA","Florida",243541,16.9998481868,24.4442757993
"2004","36001","ALBANY","New York",290866,21.6149988503,23.0696716556
"2004","47157","SHELBY","Tennessee",935093,22.952342273,23.1147030961
"2004","27131","RICE","Minnesota",25216,34.1308305767,12.9267008187
"2004","22103","ST. TAMMANY","Louisiana",254705,27.3144560593,21.2248996227
"2004","42079","LUZERNE","Pennsylvania",196302,26.1887732939,19.3219494046
"2004","40109","OKLAHOMA","Oklahoma",1071732,19.7096444086,23.4639607954
"2004","48339","MONTGOMERY","Texas",305276,14.7927099932,27.6499616437
"2004","29183","ST. CHARLES","Missouri",145396,30.3567314078,18.9538589317
"2004","51810","VIRGINIA BEACH (CITY)","Virginia",404920,26.9221632543,20.4036873947
"2004","45063","LEXINGTON","South Carolina",166387,30.5476750155,19.7276893095
"2004","46029","CODINGTON","South Dakota",26162,42.0560747664,18.1109445277
"2004","36067","ONONDAGA","New York",360659,28.2538974923,17.9812507059
"2004","13139","HALL","Georgia",105775,34.8367029549,20.2013861583
"2004","13135","GWINNETT","Georgia",476887,25.0787222058,20.9743393193
"2004","42013","BLAIR","Pennsylvania",108032,15.9680638723,22.0022342883
"2004","01073","JEFFERSON","Alabama",1124848,21.7507346744,23.037572719
"2004","53031","JEFFERSON","Washington",35316,23.6316800402,15.1165360906
"2004","22079","RAPIDES","Louisiana",93025,24.0130950304,22.0289547454
"2004","42055","FRANKLIN","Pennsylvania",44731,45.8775765147,16.5099642676
"2004","42049","ERIE","Pennsylvania",110616,25.3872875786,20.04489325
"2004","18039","ELKHART","Indiana",115053,13.6046773105,20.9858875602
"2004","37147","PITT","North Carolina",140281,26.8132601602,17.2938143589
"2004","37051","CUMBERLAND","North Carolina",143341,20.1912756823,22.7196349848
"2004","34007","CAMDEN","New Jersey",365671,22.0746977547,21.8705474071
"2004","44001","BRISTOL","Rhode Island",78885,21.6909385416,20.0916141322
"2004","51087","HENRICO","Virginia",494945,32.3528595918,19.4392314457
"2004","42041","CUMBERLAND","Pennsylvania",213777,29.0162305399,18.4887530716
"2004","21107","HOPKINS","Kentucky",26450,6.6951402516,27.4235435482
"2004","05031","CRAIGHEAD","Arkansas",64306,22.7139548511,20.0882420152
"2004","51019","BEDFORD","Virginia",30304,38.0406706429,18.5214535401
"2004","55009","BROWN","Wisconsin",183649,38.6742286751,19.8575662757
"2004","55109","ST. CROIX","Wisconsin",33867,59.251131532,11.8325691466
"2004","46013","BROWN","South Dakota",71895,20.346692894,21.9830643841
"2004","18063","HENDRICKS","Indiana",32820,17.0588235294,21.2277930261
"2004","53071","WALLA WALLA","Washington",32408,27.8989393398,19.1918550672
"2004","18011","BOONE","Indiana",117444,26.70735116,18.0083737867
"2004","48397","ROCKWALL","Texas",50722,46.0674157303,16.3650095757
"2004","18089","LAKE","Indiana",186512,18.0378468203,21.9149287109
"2004","13115","FLOYD","Georgia",74816,18.5551490539,21.4046341413
"2004","38017","CASS","North Dakota",119250,33.8926250481,20.3773052084
"2004","29051","COLE","Missouri",91540,18.3811400077,22.3181245571
"2004","40037","CREEK","Oklahoma",25730,22.5049770622,24.82178633
"2004","22019","CALCASIEU","Louisiana",255433,16.7787349637,27.8093454779
"2004","18095","MADISON","Indiana",52727,8.6146720162,22.4835202209
"2004","48215","HIDALGO","Texas",304479,24.3674099346,17.8536280823
"2004","17167","SANGAMON","Illinois",205785,21.3569156133,18.7805857941
"2004","01015","CALHOUN","Alabama",94195,16.9501896953,20.3029321922
"2004","18059","HANCOCK","Indiana",35916,23.8532110092,21.0939839051
"2004","28087","LOWNDES","Mississippi",30340,41.1453744493,15.3440198679
"2004","39103","MEDINA","Ohio",77269,31.8813442397,17.4018324607
"2004","06101","SUTTER","California",37106,19.553728714,20.9743483519
"2004","34037","SUSSEX","New Jersey",113918,21.0489157144,18.5274998174
"2004","39093","LORAIN","Ohio",128129,28.7763625516,16.9954857047
"2004","22051","JEFFERSON","Louisiana",684576,23.0156971853,18.870961202
"2004","01069","HOUSTON","Alabama",81835,36.3636363636,19.9581120634
"2004","22101","ST. MARY","Louisiana",54420,30.8695652174,16.6600720548
"2004","05125","SALINE","Arkansas",25259,19.6418255344,20.2521826423
"2004","13031","BULLOCH","Georgia",32516,50,14.6351600071
"2004","29201","SCOTT","Missouri",30600,4.3887147335,27.1171171171
"2004","55087","OUTAGAMIE","Wisconsin",79209,30.0404796121,16.5890751086
"2004","40031","COMANCHE","Oklahoma",48873,15.2457291986,22.6878277414
"2004","22109","TERREBONNE","Louisiana",74503,23.2165289067,17.0630910374
"2004","55101","RACINE","Wisconsin",103125,42.8349968724,13.3639124607
"2004","17113","MC LEAN","Illinois",132427,21.9167788441,15.5939606292
"2004","47165","SUMNER","Tennessee",58402,22.0886713689,17.3628342983
"2004","37133","ONSLOW","North Carolina",32559,26.0199456029,16.1909589128
"2004","42069","LACKAWANNA","Pennsylvania",152021,19.5821682693,19.1735260295
"2004","51683","MANASSAS (CITY)","Virginia",42153,18.0283592167,19.1238446011
"2004","40119","PAYNE","Oklahoma",25870,25.1440058109,14.6325980003
"2004","34011","CUMBERLAND","New Jersey",50892,25.9287477019,18.9483980612
"2004","54061","MONONGALIA","West Virginia",91315,21.5743914904,15.3920855738
"2004","34023","MIDDLESEX","New Jersey",457157,21.5154332905,15.8591144563
"2004","42129","WESTMORELAND","Pennsylvania",177413,18.4895631089,20.2564072334
"2004","28049","HINDS","Mississippi",314657,27.7985773119,15.8028058526
"2004","41033","JOSEPHINE","Oregon",48005,35.2815848889,17.6478099232
"2004","17197","WILL","Illinois",229315,19.708065598,18.7493093998
"2004","39157","TUSCARAWAS","Ohio",29471,34.8360655738,19.9322752417
"2004","28081","LEE","Mississippi",41551,20.9100368177,18.0433211063
"2004","38035","GRAND FORKS","North Dakota",34973,34.5598068957,18.6575737131
"2004","40017","CANADIAN","Oklahoma",30284,28.7597220104,16.0102332824
"2004","30111","YELLOWSTONE","Montana",74368,22.2776159534,21.8815117019
"2004","24015","CECIL","Maryland",25392,23.244629689,18.6578022519
"2004","17091","KANKAKEE","Illinois",57208,23.4818510236,12.3320338596
"2004","42011","BERKS","Pennsylvania",174578,32.9356074122,13.9579751908
"2004","15007","KAUAI","Hawaii",30701,21.1895910781,14.3054737327
"2004","48135","ECTOR","Texas",72298,35.0127011008,20.0965018861
"2004","22005","ASCENSION","Louisiana",39035,17.5916294438,19.6525441187
"2004","39063","HANCOCK","Ohio",26795,69.7406340058,15.9396383187
"2004","31153","SARPY","Nebraska",49278,27.9659025025,17.5827947519
"2004","51700","NEWPORT NEWS (CITY)","Virginia",46647,13.0953358703,23.0709594244
"2004","37049","CRAVEN","North Carolina",52237,16.7957042957,14.9139006026
"2004","13045","CARROLL","Georgia",57820,38.122406639,17.7284555228
"2004","22073","OUACHITA","Louisiana",74109,11.7093070105,18.1656901889
"2004","22017","CADDO","Louisiana",299483,22.0226254421,17.5448317046
"2004","27019","CARVER","Minnesota",56394,25.3299974118,12.6475889129
"2004","17201","WINNEBAGO","Illinois",121977,27.9419528463,14.1920916792
"2004","28075","LAUDERDALE","Mississippi",27148,4.7479912345,20.2773377487
"2004","47009","BLOUNT","Tennessee",57463,27.666211158,17.7442629408
"2004","13245","RICHMOND","Georgia",104714,14.8229896996,19.504089749
"2004","45047","GREENWOOD","South Carolina",32264,48.3282674772,12.0549104053
"2004","06031","KINGS","California",40834,9.4848747716,23.0421057184
"2004","13071","COLQUITT","Georgia",43025,3.3472803347,18.5146575277
"2004","51041","CHESTERFIELD","Virginia",128471,24.9964459608,17.2083077938
"2004","06023","HUMBOLDT","California",162925,36.4447778956,41.9393162232
"2004","37055","DARE","North Carolina",27277,13.9090137719,17.699245461
"2004","35045","SAN JUAN","New Mexico",56605,3.7106860867,23.9081224057
"2004","16017","BONNER","Idaho",27125,34.6564336251,13.7319260475
"2004","42107","SCHUYLKILL","Pennsylvania",50926,20.300797022,13.4472737619
"2004","13073","COLUMBIA","Georgia",56603,18.5128518972,15.6422359889
"2004","17037","DE KALB","Illinois",41387,11.7070162526,21.517912111
"2004","42021","CAMBRIA","Pennsylvania",108333,17.2230536513,17.4972512132
"2004","54011","CABELL","West Virginia",32405,12.8571428571,19.4859571596
"2004","55073","MARATHON","Wisconsin",55566,33.060341892,14.2626078703
"2004","22097","ST. LANDRY","Louisiana",43130,16.315161162,15.5877247736
"2004","42051","FAYETTE","Pennsylvania",31518,16.4390490642,16.9935909885
"2004","39099","MAHONING","Ohio",120311,15.4100578817,18.2373818199
"2004","45015","BERKELEY","South Carolina",32964,3.164556962,14.4626709144
"2004","36113","WARREN","New York",29802,38.7714507265,12.5588579312
"2004","51179","STAFFORD","Virginia",38205,25.7720795253,15.8730284725
"2004","22055","LAFAYETTE","Louisiana",394955,14.5535004156,17.67132235
"2004","27145","STEARNS","Minnesota",38760,39.0665680068,14.7920386167
"2004","05069","JEFFERSON","Arkansas",26547,23.8707685976,10.6637536413
"2004","54033","HARRISON","West Virginia",27065,18.7755102041,16.6319047299
"2004","49011","DAVIS","Utah",56222,20.1644336175,17.048305477
"2004","13215","MUSCOGEE","Georgia",196970,13.3571635705,17.4184222047
"2004","13095","DOUGHERTY","Georgia",34075,19.967544816,15.5082324476
"2004","22057","LAFOURCHE","Louisiana",92982,18.8252502133,15.1050178489
"2004","37071","GASTON","North Carolina",75316,26.6128898954,12.3111297724
"2004","26121","MUSKEGON","Michigan",28030,31.1809153001,10.2564102564
"2004","22001","ACADIA","Louisiana",28750,14.6708961142,17.5227146301
"2004","45073","OCONEE","South Carolina",30117,2.0813250372,18.1450945789
"2004","28047","HARRISON","Mississippi",112928,37.5803757479,8.1952961333
"2004","17001","ADAMS","Illinois",33717,35.5108100585,13.2605930018
"2004","08117","SUMMIT","Colorado",34200,16.4034418909,15.4337556367
"2004","28121","RANKIN","Mississippi",33800,27.0758122744,14.9123863431
"2004","36063","NIAGARA","New York",29500,22.0901210833,9.9847660501
"2004","51161","ROANOKE","Virginia",38018,25.9783110798,13.8508985232
"2004","55111","SAUK","Wisconsin",35932,15.9233432486,13.1108508081
"2004","47113","MADISON","Tennessee",39611,23.0101973249,10.1922020324
"2004","19193","WOODBURY","Iowa",34837,12.9839655847,12.8110561997
"2004","21019","BOYD","Kentucky",34409,16.7829226401,11.8047037273
"2004","13313","WHITFIELD","Georgia",34073,14.7766323024,10.6783227192
"2008","48159","FRANKLIN","Texas",78314,99.0353697749,15.3146853147
"2008","48059","CALLAHAN","Texas",78671,0,82.1521576199
"2008","21081","GRANT","Kentucky",38010,84.076433121,77.728285078
"2008","20107","LINN","Kansas",31770,100,73.1124181131
"2008","20147","PHILLIPS","Kansas",28950,0,74.3499281328
"2008","48273","KLEBERG","Texas",71825,26.6949152542,80.2311796088
"2008","01027","CLAY","Alabama",34100,88.4057971014,68.4781016552
"2008","51133","NORTHUMBERLAND","Virginia",73798,72.7899141729,53.2447711786
"2008","53029","ISLAND","Washington",356245,71.911459284,22.9676948006
"2008","50023","WASHINGTON","Vermont",246508,66.4357094374,44.1174243858
"2008","40111","OKMULGEE","Oklahoma",47331,20.6225680934,72.910479423
"2008","51101","KING WILLIAM","Virginia",27662,72.65625,67.0144381247
"2008","19027","CARROLL","Iowa",48751,87.4869655892,26.149960117
"2008","12029","DIXIE","Florida",81400,24.0534521158,64.2043726557
"2008","26099","MACOMB","Michigan",1568434,76.997610557,17.6895746625
"2008","36007","BROOME","New York",303748,60.8836147878,50.8751688665
"2008","06003","ALPINE","California",41358,55.4385964912,0
"2008","49019","GRAND","Utah",60834,55.3413512557,57.5233911517
"2008","51067","FRANKLIN","Virginia",98917,87.1376247816,27.9233064105
"2008","26023","BRANCH","Michigan",40765,9.2720306513,66.5454852891
"2008","26097","MACKINAC","Michigan",56590,61.1483532498,4.9180327869
"2008","48363","PALO PINTO","Texas",69615,49.7435897436,55.8108045011
"2008","42037","COLUMBIA","Pennsylvania",43341,69.387755102,44.1642989776
"2008","16081","TETON","Idaho",36950,52.5925925926,31.5101070155
"2008","17057","FULTON","Illinois",31282,72.5369490806,25.1996167359
"2008","23023","SAGADAHOC","Maine",127498,57.4094260623,34.323675955
"2008","27045","FILLMORE","Minnesota",28300,69.7971162435,8.8607594937
"2008","37011","AVERY","North Carolina",41220,64.5595854922,33.8874680307
"2008","49047","UINTAH","Utah",45725,88.4615384615,52.0544240923
"2008","51157","RAPPAHANNOCK","Virginia",68131,53.8042525208,39.5721263835
"2008","23013","KNOX","Maine",383888,59.7716902243,29.6753741145
"2008","29101","JOHNSON","Missouri",32653,71.9726367164,32.8076781518
"2008","08083","MONTEZUMA","Colorado",36010,46.9194312796,44.165273715
"2008","015","MOHAVE","Arizona",47915,10.6382978723,51.0587976459
"2008","50015","LAMOILLE","Vermont",165963,55.4988204619,14.9899304284
"2008","18053","GRANT","Indiana",43810,59.8164867698,17.0170401926
"2008","17027","CLINTON","Illinois",28067,88.0276390504,27.2727272727
"2008","48441","TAYLOR","Texas",411477,38.4892817231,52.6647845165
"2008","41041","LINCOLN","Oregon",65129,60.4085351589,31.1592067034
"2008","37055","DARE","North Carolina",54484,55.3806411728,28.3944875529
"2008","50027","WINDSOR","Vermont",529984,54.4157576591,6.5411668762
"2008","25007","DUKES","Massachusetts",230037,52.6725690719,9.9329525702
"2008","23011","KENNEBEC","Maine",329985,35.3845705138,61.7430428622
"2008","54025","GREENBRIER","West Virginia",75829,55.7419418563,40.6532332411
"2008","41015","CURRY","Oregon",38377,35.8554333207,45.6614153538
"2008","27091","MARTIN","Minnesota",33501,25.6637168142,61.6556678977
"2008","50007","CHITTENDEN","Vermont",785410,51.5674120556,36.807272706
"2008","12119","SUMTER","Florida",363255,28.471414563,48.19891152
"2008","48007","ARANSAS","Texas",34345,87.721021611,26.8843467455
"2008","48473","WALLER","Texas",35717,66.2571662572,22.1720441809
"2008","29027","CALLAWAY","Missouri",44854,68.5547573831,42.0195675806
"2008","04023","SANTA CRUZ","Arizona",90944,52.808418332,44.7467605711
"2008","36109","TOMPKINS","New York",373508,48.5873891894,17.0425270501
"2008","51680","LYNCHBURG (CITY)","Virginia",203248,33.5250499097,47.051739445
"2008","08037","EAGLE","Colorado",739945,43.0247014368,49.297442093
"2008","37037","CHATHAM","North Carolina",111420,51.5303877414,33.7410520159
"2008","48415","SCURRY","Texas",35305,0,46.123521682
"2008","37149","POLK","North Carolina",39067,48.390011681,37.0215670216
"2008","39083","KNOX","Ohio",152237,48.665940648,49.9831378574
"2008","55117","SHEBOYGAN","Wisconsin",285827,53.7989132612,45.7980525869
"2008","08085","MONTROSE","Colorado",37882,42.0366084578,46.2167351405
"2008","08039","ELBERT","Colorado",62091,47.1593600816,43.6233129455
"2008","32007","ELKO","Nevada",57640,69.4388270981,49.6094717904
"2008","55113","SAWYER","Wisconsin",58336,46.8108862526,46.3346803589
"2008","13305","WAYNE","Georgia",27951,17.2343416935,62.9888832064
"2008","25019","NANTUCKET","Massachusetts",151270,46.7052062511,36.8877848774
"2008","37189","WATAUGA","North Carolina",144399,66.8047161986,20.325839283
"2008","06033","LAKE","California",47351,67.9057602405,22.7435188715
"2008","35049","SANTA FE","New Mexico",3282796,45.3542422836,30.5999842329
"2008","13261","SUMTER","Georgia",40558,20.8721704394,51.2311901505
"2008","06083","SANTA BARBARA","California",2594573,52.319482209,31.5746969356
"2008","059","ORANGE","California",40120,44.0449320246,38.8408892341
"2008","19095","IOWA","Iowa",35215,28.6178861789,48.5714285714
"2008","48225","HOUSTON","Texas",46105,70.6314243759,51.133837261
"2008","37123","MONTGOMERY","North Carolina",43132,53.4207479605,15.4867256637
"2008","42063","INDIANA","Pennsylvania",150885,19.1411025702,50.7088080848
"2008","48037","BOWIE","Texas",324533,51.6291163969,31.8629573117
"2008","08029","DELTA","Colorado",34086,44.3283913775,42.3964916806
"2008","36027","DUTCHESS","New York",848301,49.6612214822,27.0437857588
"2008","01017","CHAMBERS","Alabama",35000,22.9481641469,49.2073826215
"2008","50003","BENNINGTON","Vermont",176616,47.733455795,18.1450808885
"2008","25003","BERKSHIRE","Massachusetts",467632,45.5469218381,26.226392848
"2008","19123","MAHASKA","Iowa",35500,50.2242152466,43.4941520468
"2008","06063","PLUMAS","California",26723,63.4495564267,26.9054955474
"2008","06041","MARIN","California",5261481,45.8616444083,26.5304193168
"2008","04017","NAVAJO","Arizona",84436,39.8219668425,41.165221619
"2008","18069","HUNTINGTON","Indiana",26454,31.9957339021,48.0379430854
"2008","21005","ANDERSON","Kentucky",31795,28.7051482059,53.3276760819
"2008","013","CONTRA COSTA","California",37845,49.5321579829,33.3277787035
"2008","54019","FAYETTE","West Virginia",42480,31.007751938,48.2788757013
"2008","36003","ALLEGANY","New York",30792,76.5659808675,15.4262295082
"2008","25015","HAMPSHIRE","Massachusetts",634150,42.4807047939,29.0814245275
"2008","53055","SAN JUAN","Washington",133520,46.8680215641,33.4345400662
"2008","05003","ASHLEY","Arkansas",25925,14.2360012654,58.4296218487
"2008","41007","CLATSOP","Oregon",85532,35.4351527715,49.8335022441
"2008","41011","COOS","Oregon",48037,55.5565079501,34.3944620656
"2008","08113","SAN MIGUEL","Colorado",93265,42.1108576616,35.683942226
"2008","50021","RUTLAND","Vermont",122321,48.1414397079,12.0487963728
"2008","36021","COLUMBIA","New York",220034,46.4090805972,26.2415922966
"2008","48361","ORANGE","Texas",25043,34.9829097934,46.0674157303
"2008","53031","JEFFERSON","Washington",107376,53.0523792517,9.8557464174
"2008","33003","CARROLL","New Hampshire",250703,53.4633559043,33.1084864506
"2008","37145","PERSON","North Carolina",27501,36.4140674063,41.1420640428
"2008","30047","LAKE","Montana",28680,50.1384181522,34.2080473691
"2008","06005","AMADOR","California",30060,48.2381115293,21.4045801527
"2008","17085","JO DAVIESS","Illinois",27291,20.5373406193,50.9116886651
"2008","30057","MADISON","Montana",41025,54.9606028727,33.9312908716
"2008","48471","WALKER","Texas",33896,34.9983010533,43.7514022885
"2008","24035","QUEEN ANNE""S","Maryland",249295,55.3968114773,31.8122514545
"2008","163","WAYNE","Michigan",121871,52.3309569111,38.3358524661
"2008","25001","BARNSTABLE","Massachusetts",808546,53.2323883558,22.7707084214
"2008","48099","CORYELL","Texas",47230,40.0510796378,43.3834750382
"2008","26089","LEELANAU","Michigan",45825,27.5266770883,48.2485072986
"2008","33005","CHESHIRE","New Hampshire",311285,45.5981044778,40.402815398
"2008","08013","BOULDER","Colorado",2942423,44.8669196688,27.8836602437
"2008","36105","SULLIVAN","New York",90063,46.1653023975,7.5188906419
"2008","13217","NEWTON","Georgia",123025,35.4218640056,42.3352799166
"2008","24041","TALBOT","Maryland",539457,37.6514698182,44.1893368097
"2008","12001","ALACHUA","Florida",562048,47.8684008343,32.9658152029
"2008","50005","CALEDONIA","Vermont",27986,45.149930412,48.3349116162
"2008","36033","FRANKLIN","New York",36775,57.091492153,2.8040141677
"2008","06109","TUOLUMNE","California",40094,59.2019347037,29.4943434251
"2008","41019","DOUGLAS","Oregon",149132,37.9992947676,45.4930421696
"2008","06001","ALAMEDA","California",7550100,41.7095627451,34.4602150984
"2008","17183","VERMILION","Illinois",38883,71.9120135364,16.2996490871
"2008","41029","JACKSON","Oregon",377926,47.943483335,33.8641292986
"2008","26047","EMMET","Michigan",79124,29.9349676665,43.2575777434
"2008","24033","PRINCE GEORGE""S","Maryland",1427036,42.0730063128,37.023580093
"2008","21151","MADISON","Kentucky",53732,47.6553499203,29.4949818492
"2008","37161","RUTHERFORD","North Carolina",46663,55.4159711851,32.080986975
"2008","15001","HAWAII","Hawaii",209267,40.7376045969,41.7812360766
"2008","21137","LINCOLN","Kentucky",25295,14.9623250807,43.0521526076
"2008","33009","GRAFTON","New Hampshire",590799,45.4933430257,32.8554311293
"2008","56013","FREMONT","Wyoming",57030,50.5292465135,37.3994170549
"2008","51117","MECKLENBURG","Virginia",33077,56.9280186889,31.2769447048
"2008","35055","TAOS","New Mexico",143891,44.8851342019,12.0146520147
"2008","33017","STRAFFORD","New Hampshire",175975,51.4234287729,24.5490878052
"2008","41071","YAMHILL","Oregon",227908,24.4963713714,47.9164062918
"2008","51650","HAMPTON CITY (CITY)","Virginia",124317,43.4338469029,27.0457942874
"2008","37099","JACKSON","North Carolina",49603,46.9211083378,34.1989064467
"2008","21239","WOODFORD","Kentucky",178195,40.8584235789,37.5147369455
"2008","30067","PARK","Montana",52418,44.7557674666,26.4079834386
"2008","56005","CAMPBELL","Wyoming",106024,60.2960639184,38.3204164415
"2008","26155","SHIAWASSEE","Michigan",31425,31.4241669631,48.2390845462
"2008","51137","ORANGE","Virginia",49095,32.6691967109,42.5512528474
"2008","30063","MISSOULA","Montana",317727,43.3470556166,35.6683941351
"2008","06081","SAN MATEO","California",9084335,43.1692626432,33.5693532316
"2008","23015","LINCOLN","Maine",123304,47.3777577618,30.25350112
"2008","19181","WARREN","Iowa",60500,53.4434741562,7.8954865492
"2008","23005","CUMBERLAND","Maine",1937410,43.6480589583,29.2624675073
"2008","21161","MASON","Kentucky",37375,65.65774156,13.8025095472
"2008","47011","BRADLEY","Tennessee",249169,43.4234507898,37.4572805826
"2008","51061","FAUQUIER","Virginia",528264,42.3219948367,37.38041917
"2008","48015","AUSTIN","Texas",27850,67.7083333333,39.0321301071
"2008","18175","WASHINGTON","Indiana",32550,15.707464187,42.5237073065
"2008","12069","LAKE","Florida",525458,49.3379726921,38.9601963358
"2008","34021","MERCER","New Jersey",2650003,46.5480779417,27.6963607335
"2008","55097","PORTAGE","Wisconsin",95088,44.4517857234,18.4532448683
"2008","41009","COLUMBIA","Oregon",29665,50.6520726595,13.4468719537
"2008","01053","ESCAMBIA","Alabama",39119,3.5206499661,49.0929545774
"2008","51121","MONTGOMERY","Virginia",118588,47.0402480663,28.3003507941
"2008","15009","MAUI","Hawaii",273907,53.3803215551,18.4344262295
"2008","23009","HANCOCK","Maine",198572,40.7432139589,34.5113548502
"2008","35057","TORRANCE","New Mexico",28659,33.8445267054,59.6450905981
"2008","50001","ADDISON","Vermont",112714,43.1713915513,19.8949339436
"2008","39057","GREENE","Ohio",372950,41.2283829147,38.9718829543
"2008","48209","HAYS","Texas",247103,49.1032598929,29.2126323147
"2008","51540","CHARLOTTESVILLE (CITY)","Virginia",526075,42.7833525648,32.3016748044
"2008","53009","CLALLAM","Washington",86325,43.51748586,38.5370997938
"2008","36079","PUTNAM","New York",251795,43.4339798675,34.9560316766
"2008","39037","DARKE","Ohio",42325,70.3125,26.6043901521
"2008","48435","SUTTON","Texas",29432,0,36.0795325875
"2008","01049","DE KALB","Alabama",36944,60.039468843,32.4200364518
"2008","25011","FRANKLIN","Massachusetts",187593,38.620597874,29.96582365
"2008","48185","GRIMES","Texas",25876,28.5714285714,44.4904432361
"2008","23007","FRANKLIN","Maine",27545,49.5505432085,26.8207336768
"2008","25017","MIDDLESEX","Massachusetts",13458212,42.5076123657,24.9120384632
"2008","48129","DONLEY","Texas",30590,0,48.3412322275
"2008","06053","MONTEREY","California",1226430,50.5567936707,31.5923098554
"2008","37135","ORANGE","North Carolina",1215818,41.8350556312,23.7782192857
"2008","48367","PARKER","Texas",194089,37.6115999398,39.9068940789
"2008","48171","GILLESPIE","Texas",75945,55.2753529475,35.4447544946
"2008","48211","HEMPHILL","Texas",27723,0,43.9880045697
"2008","29023","BUTLER","Missouri",26787,30.2480112307,40.9982458938
"2008","49043","SUMMIT","Utah",520699,53.6121144125,25.5633394802
"2008","32510","CARSON CITY","Nevada",121517,51.9672065667,36.8373360148
"2008","17199","WILLIAMSON","Illinois",114773,29.1109504879,39.4033214962
"2008","21021","BOYLE","Kentucky",38074,53.1505886487,41.9642687987
"2008","27173","YELLOW MEDICINE","Minnesota",37683,47.9915433404,39.6301369863
"2008","47035","CUMBERLAND","Tennessee",43588,39.0391952827,38.858100779
"2008","12039","GADSDEN","Florida",30688,40.8973219461,41.5771610242
"2008","13219","OCONEE","Georgia",140912,39.0071871791,37.7581720089
"2008","49053","WASHINGTON","Utah",326395,46.6900121803,38.2902853117
"2008","36005","BRONX","New York",717619,41.6849401791,28.6848965637
"2008","39009","ATHENS","Ohio",73539,52.9552102227,14.8919229748
"2008","46005","BEADLE","South Dakota",75577,47.0279173063,22.3765432099
"2008","35005","CHAVES","New Mexico",333426,42.2410060995,37.5733208042
"2008","53039","KLICKITAT","Washington",48103,45.4335047759,34.5172761094
"2008","12093","OKEECHOBEE","Florida",31845,46.7974610502,32.6745613688
"2008","21235","WHITLEY","Kentucky",94990,22.619047619,36.1295496057
"2008","37019","BRUNSWICK","North Carolina",86802,36.9107900045,38.8231481675
"2008","41027","HOOD RIVER","Oregon",33535,40.6622724419,34.3393536122
"2008","16013","BLAINE","Idaho",322826,48.1007594187,28.6357253933
"2008","42065","JEFFERSON","Pennsylvania",27019,76.1904761905,35.1136038868
"2008","22063","LIVINGSTON","Louisiana",121288,36.2305817402,43.0803161184
"2008","18029","DEARBORN","Indiana",27203,55.6313993174,45.8890539871
"2008","06075","SAN FRANCISCO","California",13322543,39.557120275,28.9124623213
"2008","56039","TETON","Wyoming",1204285,44.8182864432,33.027192093
"2008","23017","OXFORD","Maine",54931,36.229344016,41.2214288277
"2008","13129","GORDON","Georgia",30772,10.071942446,41.2041232442
"2008","53073","WHATCOM","Washington",339321,45.9325016176,31.4717369153
"2008","06085","SANTA CLARA","California",8606708,42.8434278604,27.2020071368
"2008","21217","TAYLOR","Kentucky",27671,30.2631578947,39.3502960474
"2008","20169","SALINE","Kansas",95527,50.196420777,39.4047397268
"2008","56019","JOHNSON","Wyoming",48726,58.687727825,37.3066198098
"2008","48031","BLANCO","Texas",110915,30.2578734076,39.8657827064
